Start,Finish,Duration,Age,Dialogue/Interaction_unit,Number,CDS,Utterance_type,Participant,Language,Initiation,Response_yes,Transcription,TCH_Language,
3663.818594,3666.512109,2.693515,6,21,2,1,Imper,S1,Rus,0,0,,,20.2.CDS.Imper.S1.Rus.RN
3670.413061,3671.957188,1.544127,6,22,1,1,Excl,S2,Rus,1,1,,,21.1.CDS.Excl.S2.Rus.Init
3925.716463,3926.99356,1.277097,6,22,2,0,Voc,TCH,TCH,0,1,,,21.2.CH.Voc.RY
3927.968798,3928.793107,0.824309,6,22,3,1,Valid,S2,Rus,0,0,,,21.3.CDS.Valid.S2.Rus.RN
3929.094966,3929.768345,0.673379,6,23,1,1,Decl,S1,Rus,1,1,,,22.1.CDS.Decl.S1.Rus.Init
4267.409705,4269.94068,2.530975,6,23,2,0,Voc,TCH,TCH,0,1,,,22.2.CH.Voc.RY
4269.383401,4270.3122,0.928799,6,23,3,1,Decl,S1,Rus,0,0,,,22.3.CDS.Decl.S1.Rus.RN
4270.3122,4272.692245,2.380045,6,24,1,0,Voc,TCH,TCH,1,1,,,23.1.CH.Voc.Init
5199.238095,5200.550023,1.311928,6,24,2,1,Valid,S2,Rus,0,0,,,23.2.CDS.Valid.S2.Rus.RN
5200.573243,5202.488889,1.915646,6,25,1,0,Voc,TCH,TCH,1,1,,,24.1.CH.Voc.Init
5207.22576,5207.980408,0.754648,6,25,2,1,Imit,S2,Rus,0,1,,,24.2.CDS.Imit.S2.Rus.RY
5207.992018,5209.048526,1.056508,6,25,3,0,Voc,TCH,TCH,0,1,,,24.3.CH.Voc.RY
5209.257506,5209.617415,0.359909,6,25,4,1,Decl,S2,Rus,0,0,,,24.4.CDS.Decl.S2.Rus.RN
5209.617415,5210.708753,1.091338,6,26,1,0,Voc,TCH,TCH,1,1,,,25.1.CH.Voc.Init
5288.542041,5289.401179,0.859138,6,26,2,1,Valid,S1,Rus,0,1,,,25.2.CDS.Valid.S1.Rus.RY
5289.482449,5290.910476,1.428027,6,26,3,0,Voc,TCH,TCH,0,0,,,25.3.CH.Voc.RN
5291.444535,5292.431383,0.986848,6,27,1,1,Interr,S1,Rus,1,1,,,26.1.CDS.Interr.S1.Rus.Init
5387.784127,5388.596825,0.812698,6,27,2,0,Voc,TCH,TCH,0,1,,,26.2.CH.Voc.RY
5390.953651,5391.49932,0.545669,6,27,3,1,Interr,S1,Rus,0,1,,,26.3.CDS.Interr.S1.Rus.RY
5391.52254,5392.044989,0.522449,6,27,4,0,Voc,TCH,TCH,0,1,,,26.4.CH.Voc.RY
5398.093787,5398.825215,0.731428,6,27,5,1,Imit,S1,Rus,0,1,,,26.5.CDS.Imit.S1.Rus.RY
5398.848435,5399.312834,0.464399,6,28,1,1,Imper,S1,Rus,1,1,,,27.1.CDS.Imper.S1.Rus.Init
5409.634104,5410.760272,1.126168,6,28,2,0,Voc,TCH,TCH,0,1,,,27.2.CH.Voc.RY
5410.760272,5411.549751,0.789479,6,28,3,1,Excl,S1,Rus,0,1,,,27.3.CDS.Excl.S1.Rus.RY
5411.422041,5412.223129,0.801088,6,28,4,0,Voc,TCH,TCH,0,0,,,27.4.CH.Voc.RN
5414.243265,5415.648073,1.404808,6,29,1,0,Voc,TCH,TCH,1,1,,,28.1.CH.Voc.Init
5531.956825,5532.874014,0.917189,6,29,2,1,Decl,S1,Rus,0,1,,,28.2.CDS.Decl.S1.Rus.RY
5533.117823,5534.58068,1.462857,6,29,3,0,Voc,TCH,TCH,0,1,,,28.3.CH.Voc.RY
5536.751746,5537.889524,1.137778,6,29,4,1,Imit,S2,Rus,0,1,,,28.4.CDS.Imit.S2.Rus.RY
5537.889524,5540.176689,2.287165,6,29,5,0,Voc,TCH,TCH,0,1,,,28.5.CH.Voc.RY
5542.080726,5544.611701,2.530975,6,29,6,1,Excl,S2,Rus,0,1,,,28.6.CDS.Excl.S2.Rus.RY
5544.611701,5546.132608,1.520907,6,29,7,0,Voc,TCH,TCH,0,0,,,28.7.CH.Voc.RN
5546.132608,5547.177506,1.044898,6,30,1,0,Voc,TCH,TCH,1,1,,,29.1.CH.Voc.Init.
5570.37424,5571.268209,0.893969,6,30,2,1,Valid,S2,Rus,0,0,,,29.2.CDS.Valid.S2.Rus.RN
5571.419138,5572.313107,0.893969,6,31,1,0,Voc,TCH,TCH,1,1,,,30.1.CH.Voc.Init
5590.169252,5590.94712,0.777868,6,31,2,1,Valid,S2,Rus,0,0,,,30.2.CDS.Valid.S2.Rus.RN
5591.19093,5592.479637,1.288707,6,32,1,0,Voc,TCH,TCH,1,1,,,31.1.CH.Voc.Init.
5652.120091,5652.944399,0.824308,6,32,2,1,Imit,S2,Rus,0,1,,,31.2.CDS.Imit.S2.Rus.RY
5653.072109,5653.989297,0.917188,6,32,3,0,Voc,TCH,TCH,0,0,,,31.3.CH.Voc.RN
5653.989297,5654.511746,0.522449,6,33,1,0,Voc,TCH,TCH,1,1,,,32.1.CH.Voc.Init.
5664.902676,5665.448345,0.545669,6,33,2,1,Imit,S2,Rus,0,0,,,32.2.CDS.Imit.S2.Rus.RN
5665.494785,5666.202993,0.708208,6,34,1,1,Interr,S1,Rus,1,1,,,33.1.CDS.Interr.S1.Rus.Init
6456.57542,6457.272018,0.696598,6,34,2,0,Voc,TCH,TCH,0,1,,,33.2.CH.Voc.RY
6457.272018,6458.119546,0.847528,6,35,1,1,Valid,S1,Rus,1,1,,,34.1.CDS.Valid.S1.Rus.Init
6675.829841,6676.53805,0.708209,6,35,2,0,Voc,TCH,TCH,0,1,,,34.2.CH.Voc.RY
6676.53805,6677.513288,0.975238,6,35,3,1,Valid,S1,Rus,0,0,,,34.3.CDS.Valid.S1.Rus.RN
6677.699048,6678.360816,0.661768,6,36,1,1,Att,S2,Rus,1,1,,,35.1.CDS.Att.S2.Rus.Init
6682.261769,6683.666576,1.404807,6,36,2,0,Voc,TCH,TCH,0,0,,,35.2.CH.VocRN
6685.071383,6685.895692,0.824309,6,37,1,0,Voc,TCH,TCH,1,1,,,36.1.CH.Voc.Init
6734.297687,6735.667664,1.369977,6,37,2,1,Imit,S2,Rus,0,1,,,36.2.CDS.Imit.S2.Rus.RY
6735.632834,6736.608073,0.975239,6,37,3,0,Voc,TCH,TCH,0,1,,,36.3.CH.Voc.RY
6739.278367,6740.172336,0.893969,6,37,4,1,Imit,S2,Rus,0,1,,,36.4.CDS.Imit.S2.Rus.RY
6740.172336,6741.623583,1.451247,6,37,5,0,Voc,TCH,TCH,0,1,,,36.5.CH.Voc.RY
6742.076372,6742.772971,0.696599,6,37,6,1,Imit,S2,Rus,0,1,,,36.6.CDS.Imit.S2.Rus.RY
6742.78458,6743.980408,1.195828,6,37,7,0,Imit,TCH,TCH,0,1,,,36.7.CH.Imit.RY
6744.026848,6744.944036,0.917188,6,37,8,1,Interr,S2,Rus,0,1,,,36.8.CDS.Interr.S2.Rus.RY
6744.944036,6746.197914,1.253878,6,37,9,0,Voc,TCH,TCH,0,1,,,36.9.CH.Voc.RY
6746.790023,6747.637551,0.847528,6,37,10,1,Sing,S2,Rus,0,1,,,36.10.CDS.Sing.S2.Rus.RY
6751.724263,6755.601995,3.877732,6,37,11,0,Voc,TCH,TCH,0,1,,,36.11.CH.Voc.RY
6755.903855,6758.040091,2.136236,6,38,1,0,Voc,TCH,TCH,1,1,,,37.1.CH.Voc.Init
6823.891882,6825.09932,1.207438,6,38,2,1,Imit,S2,Rus,0,1,,,37.2.CDS.Imit.S2.Rus.RY
6825.09932,6827.119456,2.020136,6,39,1,1,Excl,S2,Rus,1,1,,,38.1.CDS.Excl.S2.Rus.Init
8562.218957,8563.751474,1.532517,6,39,2,0,Voc,TCH,TCH,0,1,,,38.2.CH.Voc.RY
8563.797914,8564.494512,0.696598,6,39,3,1,Valid,S2,Rus,0,0,,,38.3.CDS.Valid.S2.Rus.RN
8564.482902,8565.365261,0.882359,6,40,1,1,Decl,S3,Hin,1,1,,,39.1.CDS.Decl.S3.Hin.Init
10268.67664,10270.30204,1.625397,6,40,2,0,Voc,TCH,TCH,0,0,,,39.2.CH.Voc.RN
10270.33687,10271.27728,0.940408,6,41,1,1,Excl,S3,Hin,1,1,,,40.1.CDS.Excl.S3.Hin.Init
10308.46404,10309.36962,0.905579,6,41,2,0,Voc,TCH,TCH,0,1,,,40.2.CH.Voc.RY
10310.37968,10311.14594,0.766258,6,41,3,1,Valid,S3,Hin,0,0,,,40.3.CDS.Valid.S3.Hin.RN
10311.22721,10311.7961,0.568889,6,42,1,1,Decl,S3,Hin,1,1,,,41.1.CDS.Decl.S3.Hin.Init
10321.69941,10324.27683,2.577415,6,42,2,0,Voc,TCH,TCH,0,1,,,41.2.CH.Voc.RY
10324.57869,10325.48426,0.905578,6,42,3,1,Decl,S3,Hin,0,1,,,41.3.CDS.Decl.S3.Hin.RY
10327.45796,10328.75828,1.300318,6,42,4,0,Voc,TCH,TCH,0,1,,,41.4.CH.Voc.RY
10329.10658,10330.55782,1.451247,6,42,5,1,Decl,S3,Hin,0,0,,,41.5.CDS.Decl.S3.Hin.RN
10330.66231,10332.28771,1.625397,6,43,1,1,Excl,S3,Hin,1,1,,,42.1.CDS.Excl.S3.Hin.Init
10798.04517,10799.65896,1.613787,6,43,2,0,Voc,TCH,TCH,0,1,,,42.2.CH.Voc.RY
10799.91438,10800.98249,1.068118,6,43,3,1,Excl,S3,Hin,0,0,,,42.3.CDS.Excl.S3.Hin.RN
10801.63265,10803.37415,1.741497,6,44,1,1,Sing,S3,Hin,1,1,,,43.1.CDS.Sing.S3.Hin.Init
11052.28045,11054.16127,1.880816,6,44,2,0,Imit,TCH,TCH,0,0,,,43.2.CH.Imit.RN
11054.34703,11055.64735,1.300318,6,45,1,1,Interr,S1,Rus,1,1,,,44.1.CDS.Interr.S1.Rus.Init
11773.4342,11774.69968,1.265488,6,45,2,0,Voc,TCH,TCH,0,1,,,44.2.CH.Voc.RY
11776.09288,11776.82431,0.731428,6,45,3,1,Valid,S1,Rus,0,1,,,44.3.CDS.Valid.S1.Rus.RY
11776.98685,11777.84599,0.859138,6,45,4,0,Voc,TCH,TCH,0,0,,,44.5.CH.Voc.RN
11778.35683,11779.50621,1.149388,6,46,1,1,Interr,S1,Rus,1,1,,,45.1.CDS.Interr.S1.Rus.Init
11906.06658,11907.23918,1.172608,6,46,2,0,Voc,TCH,TCH,0,1,,,45.2.CH.Voc.RY
11910.31583,11911.16336,0.847528,6,46,3,1,Imper,S1,Rus,0,0,,,45.3.CDS.Imper.S1.Rus.RN
11911.22141,11912.39401,1.172608,6,47,1,1,Decl,S1,Rus,1,1,,,46.1.CDS.Decl.S1.Rus.Init
11929.57678,11933.76798,4.191202,6,47,2,0,Voc,TCH,TCH,0,1,,,46.2.CH.Voc.RY
11933.76798,11934.34848,0.580499,6,47,3,1,Valid,S1,Rus,0,0,,,46.3.CDS.Valid.S1.Rus.RN
11934.34848,11935.24245,0.893968,6,48,1,1,Valid,S1,Rus,1,1,,,47.1.CDS.Valid.S1.Rus.Init
11963.32698,11964.80145,1.474467,6,48,2,0,Voc,TCH,TCH,0,1,,,47.2.CH.Voc.RY
11965.14975,11965.7883,0.638548,6,48,3,1,Valid,S1,Rus,0,0,,,47.3.CDS.Valid.S1.Rus.RN
11965.79991,11966.47329,0.673379,6,49,1,1,Interr,S1,Rus,1,1,,,48.1.CDS.Interr.S1.Rus.Init
11984.15528,11985.58331,1.428028,6,49,2,0,Voc,TCH,TCH,0,1,,,48.2.CH.Voc.RY
11986.01288,11987.95175,1.938866,6,49,3,1,Interr,S1,Rus,0,0,,,48.3.CDS.Interr.S1.Rus.RN
11987.95175,11990.26213,2.310386,6,50,1,1,Interr,S1,Rus,1,1,,,49.1.CDS.Interr.S1.Rus.Init
12012.92481,12013.43565,0.510839,6,50,2,0,Voc,TCH,TCH,0,1,,,49.2.CH.Voc.RY
12013.43565,12013.81878,0.38313,6,50,3,1,Interr,S1,Rus,0,0,,,49.3.CDS.Interr.S1.Rus.RN
12013.91166,12015.28163,1.369978,6,51,1,1,Excl,S1,Rus,1,1,,,50.1.CDS.Excl.S1.Rus.Init
12028.74921,12030.21206,1.462857,6,51,2,0,Voc,TCH,TCH,0,0,,,50.2.CH.Voc.RN
12030.97832,12031.83746,0.859138,6,52,1,0,Voc,TCH,TCH,1,1,,,51.1.CH.Voc.Init
12612.59175,12614.41451,1.822766,6,52,2,1,Valid,S2,Rus,0,0,,,51.2.CDS.Valid.S2.Rus.RN
12614.6351,12615.77288,1.137778,6,53,1,1,Decl,S1,Rus,1,1,,,52.1.CDS.Decl.S1.Rus.Init
12934.3971,12935.80191,1.404807,6,53,2,0,Voc,TCH,TCH,0,0,,,52.2.CH.Voc.RN
12935.80191,12936.2663,0.464399,6,54,1,1,Decl,S1,Rus,1,1,,,53.1.CDS.Decl.S1.Rus.Init
12944.92735,12946.1464,1.219048,6,54,2,0,Voc,TCH,TCH,0,1,,,53.2.CH.Voc.RY
12946.1464,12947.35383,1.207437,6,54,3,1,Interr,S1,Rus,0,0,,,53.3.CDS.Interr.S1.Rus.RN
12947.51637,12948.48,0.963628,6,55,1,0,Voc,TCH,TCH,1,1,,,54.1.CH.Voc.Init
13002.47801,13003.24426,0.766258,6,55,2,1,Valid,S1,Rus,0,1,,,54.2.CDS.Valid.S1.Rus.RY
13003.30231,13004.24272,0.940408,6,55,3,0,Voc,TCH,TCH,0,1,,,54.3.CH.Voc.RY
13005.65914,13006.55311,0.893969,6,55,4,1,Decl,S1,Rus,0,1,,,54.4.CDS.Decl.S1.Rus.RY
13006.55311,13007.85342,1.300317,6,55,5,0,Voc,TCH,TCH,0,0,,,54.5.CH.Voc.RN
13007.87664,13009.03764,1.160998,6,56,1,1,Interr,S4,De,1,1,,,55.1.CDS.Interr.S4.De.Init
13163.74059,13164.62295,0.882358,6,56,2,0,Voc,TCH,TCH,0,1,,,55.2.CH.Voc.RY
13165.51692,13166.17869,0.661769,6,56,3,1,Imit,S4,De,0,0,,,55.3.CDS.Imit.S4.De.RN
13166.22513,13166.8985,0.673378,6,57,1,1,Decl,S4,De,1,1,,,56.1.CDS.Decl.S4.De.Init
13265.60653,13266.62821,1.021678,6,57,2,0,Voc,TCH,TCH,0,1,,,56.2.CH.Voc.RY
13266.62821,13267.27837,0.650158,6,57,3,1,Valid,S4,De,0,0,,,56.3.CDS.Valid.S4.De.RN
13267.47574,13268.41615,0.940408,6,58,1,1,Valid,S4,De,1,1,,,57.1.CDS.Valid.S4.De.Init
13277.35583,13278.02921,0.673378,6,58,2,0,Voc,TCH,TCH,0,1,,,57.2.CH.Voc.RY
13278.73742,13279.70104,0.963628,6,58,3,1,Interr,S4,De,0,0,,,57.3.CDS.Interr.S4.De.RN
13281.26839,13282.58032,1.311927,6,59,1,1,Excl,S4,De,1,1,,,58.1.CDS.Excl.S4.De.Init
13430.03864,13431.32735,1.288708,6,59,2,0,Voc,TCH,TCH,0,1,,,58.2.CH.Voc.RY
13432.96435,13433.96281,0.998458,6,59,3,1,Excl,S4,De,0,1,,,58.3.CDS.Excl.S4.De.RY
13433.97442,13435.65787,1.683446,6,59,4,0,Voc,TCH,TCH,0,1,,,58.4.CH.Voc.RY
13436.05261,13436.99302,0.940408,6,59,5,1,Decl,S4,De,0,0,,,58.5.CDS.Decl.S4.De.RN
13438.56036,13439.95356,1.393197,6,60,1,1,Interr,S4,De,1,1,,,59.1.CDS.Interr.S4.De.Init
13458.76172,13460.12009,1.358368,6,60,2,0,Voc,TCH,TCH,0,1,,,59.2.CH.Voc.RY
13463.64952,13464.34612,0.696598,6,60,3,1,Excl,S4,De,0,0,,,59.3.CDS.Excl.S4.De.RN
13465.39102,13466.08762,0.696599,6,61,1,1,Decl,S4,De,1,1,,,60.1.CDS.Decl.S4.De.Init
13472.71692,13473.64571,0.928798,6,61,2,0,Voc,TCH,TCH,0,0,,,60.2.CH.Voc.RN
13473.84308,13475.36399,1.520907,6,62,1,1,Interr,S4,De,1,1,,,61.1.CDS.Interr.S4.De.Init
13527.69016,13530.24435,2.554195,6,62,2,0,Voc,TCH,TCH,0,1,,,61.2.CH.Voc.RY
13530.69714,13531.55628,0.859138,6,62,3,1,Imit,S4,De,0,1,,,61.3.CDS.Imit.S4.De.RY
13531.61433,13532.81016,1.195828,6,62,4,0,Voc,TCH,TCH,0,1,,,61.4.CH.Voc.RY
13534.98122,13535.86358,0.882359,6,62,5,1,Excl,S4,De,0,1,,,61.5.CDS.Excl.S4.De.RY
13535.86358,13537.05941,1.195827,6,62,6,0,Voc,TCH,TCH,0,1,,,61.6.CH.Voc.RY
13539.03311,13539.90386,0.870748,6,62,7,1,Interr,S4,De,0,1,,,61.7.CDS.Interr.S4.De.RY
13539.90386,13540.46113,0.557279,6,62,8,0,Voc,TCH,TCH,0,1,,,61.8.CH.Voc.RY
13542.06331,13542.92245,0.859138,6,62,9,1,Valid,S4,De,0,0,,,61.9.CDS.Valid.S4.De.RN
13543.43329,13543.94413,0.510839,6,63,1,1,Sing,S4,De,1,1,,,62.1.CDS.Sing.S4.De.Init
13630.46168,13633.12036,2.658685,6,63,2,0,Voc,TCH,TCH,0,0,,,62.2.CH.Voc.RN
13633.13197,13634.65288,1.520907,6,64,1,1,Decl,S4,De,1,1,,,63.1.CDS.Decl.S4.De.Init
13641.94395,13644.05696,2.113015,6,64,2,0,Voc,TCH,TCH,0,1,,,63.2.CH.Voc.RY
13644.05696,13644.81161,0.754649,6,64,3,1,Valid,S4,De,0,1,,,63.3.CDS.Valid.S4.De.RY
13644.81161,13645.65914,0.847528,6,64,4,0,Voc,TCH,TCH,0,1,,,63.4.CH.Voc.RY
13647.29615,13648.60807,1.311928,6,64,5,1,Valid,S4,De,0,0,,,63.5.CDS.Valid.S4.De.RN
13648.81705,13649.28145,0.464399,6,65,1,1,Imper,S4,De,1,1,,,64.1.CDS.Imper.S4.De.Init
13662.38912,13664.59501,2.205895,6,65,2,0,Voc,TCH,TCH,0,1,,,64.2.CH.Voc.RY
13665.8605,13666.76608,0.905578,6,65,3,1,Imit,S4,De,0,0,,,64.3.CDS.Imit.S4.De.
13666.77769,13667.69488,0.917188,6,66,1,1,Decl,S4,De,1,1,,,65.1.CDS.Decl.S4.De.Init
13667.7181,13668.51918,0.801089,6,66,2,0,Voc,TCH,TCH,0,0,,,65.2.CH.Voc.RN
13668.49596,13669.28544,0.789478,6,67,1,1,Imper,S4,De,1,1,,,66.1.CDS.Imper.S4.De.Init
13686.13152,13687.12998,0.998458,6,67,2,0,Voc,TCH,TCH,0,1,,,66.2.CH.Voc.RY
13687.17642,13687.75692,0.580499,6,67,3,1,Decl,S4,De,0,0,,,66.3.CDS.Decl.S4.De.RN
13687.75692,13688.65088,0.893968,6,68,1,1,Interr,S4,De,1,1,,,67.1.CDS.Interr.S4.De.Init
13714.12318,13715.26095,1.137777,6,68,2,0,Voc,TCH,TCH,0,1,,,67.2.CH.Voc.RY
13715.84145,13716.38712,0.545669,6,68,3,1,Excl,S4,De,0,1,,,67.3.CDS.Excl.S4.De.RY
13716.79347,13717.54812,0.754649,6,68,4,0,Voc,TCH,TCH,0,1,,,67.4.CH.Voc.RY
13718.47692,13719.21996,0.743039,6,68,5,1,Sing,S4,De,0,0,,,67.5.CDS.Sing.S4.De.RN
13719.21996,13721.15882,1.938866,6,69,1,0,Voc,TCH,TCH,1,1,,,68.1.CH.Voc.Init
13730.87637,13732.13025,1.253877,6,69,2,1,Decl,S4,De,0,0,,,68.2.CDS.Decl.S4.De.RN
13732.8849,13733.84853,0.963628,6,70,1,0,Voc,TCH,TCH,1,1,,,69.1.CH.Voc.Init
13740.19918,13741.00027,0.801088,6,70,2,1,Excl,S4,De,0,1,,,69.2.CDS.Excl.S4.De.RY
13741.00027,13741.48789,0.487619,6,70,3,0,Voc,TCH,TCH,0,1,,,69.3.CH.Voc.RY
13741.68526,13742.81143,1.126168,6,70,4,1,Interr,S4,De,0,0,,,69.4.CDS.Interr.S4.De.RN
13743.20617,13744.88962,1.683447,6,71,1,1,Att,S4,De,1,1,,,70.1.CDS.Att.S4.De.Init
13798.36517,13798.99211,0.626939,6,71,2,0,Voc,TCH,TCH,0,0,,,70.2.CH.Voc.RN
13801.11674,13802.42866,1.311927,6,72,1,0,Voc,TCH,TCH,1,1,,,71.1.CH.Voc.Init
13824.89397,13825.3932,0.499229,6,72,2,1,Valid,S4,De,0,0,,,71.2.CDS.Valid.S4.De.RN
13825.3932,13826.10141,0.708209,6,73,1,1,Decl,S4,De,1,1,,,72.1.CDS.Decl.S4.De.Init
13910.52916,13911.63211,1.102948,6,73,2,0,Voc,TCH,TCH,0,1,,,72.2.CH.Voc.RY
13911.63211,13912.58413,0.952018,6,73,3,1,Valid,S4,De,0,1,,,72.3.CDS.Valid.S4.De.RN
13912.58413,13913.38522,0.801088,6,73,4,0,Voc,TCH,TCH,0,1,,,72.4.CH.Voc.RY
13916.57796,13917.36744,0.789479,6,73,5,1,Icon,S4,De,0,1,"Beee=(""disgusting"")",,"72.5.CDS.Icon.S4.De.RY.""Beee""(""disgusting"")"
13917.36744,13917.92472,0.557279,6,73,6,0,Voc,TCH,TCH,0,1,,,72.6.CH.Voc.RY
13917.92472,13918.54005,0.615328,6,74,1,1,Decl,S4,De,1,1,,,73.1.CDS.Decl.S2.De.Init
14349.0264,14350.72145,1.695056,6,74,2,0,Voc,TCH,TCH,0,0,,,73.2.CH.Voc.RN
14351.71991,14352.38168,0.661769,6,75,1,1,Att,S4,De,1,1,,,74.1.CDS.Att.S4.De.Init
14497.65732,14498.70222,1.044898,6,75,2,0,Voc,TCH,TCH,0,1,,,74.2.CH.Voc.RY
14501.73243,14502.17361,0.441179,6,75,3,1,Imit,S4,De,0,0,,,74.3.CDS.Imit.S4.De.RN
14502.17361,14502.60318,0.42957,6,76,1,1,Interr,S4,De,1,1,,,75.1.CDS.Interr.S4.De.Init
14540.47492,14541.74041,1.265487,6,76,2,0,Voc,TCH,TCH,0,1,,,75.2.CH.Voc.RY
14541.74041,14542.15837,0.417959,6,76,3,1,Interr,S4,De,0,1,,,75.3.CDS.Interr.S4.De.RY
14543.11039,14544.4107,1.300318,6,76,4,0,Voc,TCH,TCH,0,1,,,75.4.CH.Voc.RY
14544.759,14546.1522,1.393198,6,76,5,1,Decl,S4,De,0,0,,,75.5.CDS.Decl.S4.De.RN
14549.96027,14552.88599,2.925714,6,77,1,0,Voc,TCH,TCH,1,1,,,76.1.CH.Voc.Init
14722.10141,14722.53098,0.429569,6,77,2,1,Valid,S4,De,0,0,,,76.2.CDS.Valid.S4.De.RN
14722.51937,14723.20435,0.684989,6,78,1,1,Decl,S4,De,1,1,,,77.1.CDS.Decl.S4.De.Init
14746.28499,14746.81905,0.534059,6,78,2,0,Voc,TCH,TCH,0,1,,,77.2.CH.Voc.RY
14746.77261,14747.41116,0.638548,6,78,3,1,Decl,S4,De,0,0,,,77.3.CDS.Decl.S4.De.RN
14747.58531,14749.03655,1.451247,6,79,1,1,Interr,S2,Rus,1,1,,,78.1.CDS.Interr.S2.Rus.Init
14775.11256,14776.7844,1.671837,6,79,2,0,Voc,TCH,TCH,0,1,,,78.2.CH.Voc.RY
14777.44617,14777.95701,0.510839,6,79,3,1,Excl,S2,Rus,0,1,,,78.3.CDS.Excl.S2.Rus.RY
14777.98023,14779.39664,1.416417,6,79,4,0,Voc,TCH,TCH,0,1,,,78.4.CH.Voc.RY
14779.77977,14780.20934,0.429569,6,79,5,1,Interr,S2,Rus,0,1,,,78.5.CDS.Interr.S2.Rus.RY
14780.20934,14781.46322,1.253878,6,79,6,0,Voc,TCH,TCH,0,1,,,78.6.CH.Voc.RY
14782.1366,14784.50503,2.368435,6,79,7,1,Interr,S2,Rus,0,1,,,78.7.CDS.Interr.S2.Rus.RY
14784.50503,14786.4439,1.938866,6,79,8,0,Voc,TCH,TCH,0,1,,,78.8.CH.Voc.RY
14786.69932,14790.46095,3.761632,6,79,9,1,Interr,S2,Rus,0,1,,,78.9.CDS.Interr.S2.Rus.RY
14790.72798,14791.77288,1.044898,6,80,1,1,Decl,S1,Rus,1,1,,,79.1.CDS.Decl.S1.Rus.Init
15398.13878,15400.20535,2.066575,6,80,2,0,Voc,TCH,TCH,0,1,,,79.2.CH.Voc.RY
15400.20535,15400.79746,0.592109,6,80,3,1,Excl,S1,Rus,0,0,,,79.3.CDS.Excl.S1.Rus.RN
15400.79746,15402.10939,1.311928,6,81,1,1,Excl,S1,Rus,1,1,,,80.1.CDS.Excl.S1.Rus.Init
15559.49424,15560.70168,1.207438,6,81,2,0,Voc,TCH,TCH,0,1,,,80.2.CH.Voc.RY
15561.03837,15561.50277,0.464399,6,81,3,1,Valid,S1,Rus,0,1,,,80.3.CDS.Valid
15561.52599,15562.29225,0.766259,6,81,4,0,Voc,TCH,TCH,0,1,,,80.4.CH.Voc.RY
15564.48653,15565.67075,1.184217,6,81,5,1,Interr,S1,Rus,0,0,,,80.5.CDS.Interr.S1.Rus.RN
15565.67075,15566.06549,0.39474,6,82,1,1,Imper,S1,Rus,1,1,,,81.1.CDS.Imper.S1.Rus.Init
15575.92236,15578.49977,2.577415,6,82,2,0,Voc,TCH,TCH,0,1,,,81.2.CH.Voc.RY
15578.49977,15579.44018,0.940408,6,82,3,1,Valid,S1,Rus,0,1,,,81.3.CDS.Valid.S1.Rus.RY
15579.55628,15580.00907,0.452789,6,83,1,1,Decl,S1,Rus,1,1,,,82.1.CDS.Decl.S1.Rus.Init
15595.02077,15596.36753,1.346757,6,83,2,0,Voc,TCH,TCH,0,1,,,82.2.CH.Voc.RY
15596.75066,15597.29633,0.545669,6,83,3,1,Valid,S1,Rus,0,0,,,82.3.CDS.Valid.S1.Rus.RN
15597.38921,15597.96971,0.580499,6,84,1,0,Voc,TCH,TCH,1,1,,,83.1.CH.Voc.Init
15704.65379,15705.30395,0.650159,6,84,2,1,Imit,S2,Rus,0,0,,,83.2.CDS.Imit.S2.Rus.RN
15705.362,15706.38367,1.021678,6,85,1,0,Voc,TCH,TCH,1,1,,,84.1.CH.Voc.Init
15727.72281,15728.95347,1.230657,6,85,2,1,Imit,S1,Rus,0,0,,,84.2.CDS.Imit.S1.Rus.RN
15729.03474,15730.0332,0.998458,6,86,1,1,Excl,S1,Rus,1,1,,,85.1.CDS.Excl.S1.Rus.Init
16143.99855,16145.29887,1.300317,6,86,2,0,Voc,TCH,TCH,0,1,,,85.2.CH.Voc.RY
16146.26249,16147.12163,0.859139,6,86,3,1,Valid,S1,Rus,0,0,,,85.3.CDS.Valid.S1.Rus.RN
16147.12163,16147.46993,0.348299,6,87,1,1,Sing,S1,Rus,1,1,,,86.1.CDS.Sing.S1.Rus.Init
16345.17624,16347.84653,2.670295,6,87,2,0,Voc,TCH,TCH,0,1,,,86.2.CH.Voc.RY
16350.45878,16350.89996,0.441179,6,87,3,1,Valid,S1,Rus,0,0,,,86.3.CDS.Valid.S1.Rus.RN
16350.88835,16351.63138,0.743038,6,88,1,1,Sing,S1,Rus,1,1,,,87.1.CDS.Sing.S1.Rus.Init
16355.89225,16359.23592,3.343673,6,88,2,0,Voc,TCH,TCH,0,1,,,87.2.CH.Voc.RY
16359.23592,16359.85125,0.615329,6,88,3,1,Valid,S1,Rus,0,0,,,87.3.CDS.Valid.S1.Rus.RN
16359.93252,16360.68717,0.754649,6,89,1,1,Excl,S1,Rus,1,1,,,88.1.CDS.Excl.S1.Rus.Init
16386.44971,16387.8429,1.393197,6,89,2,0,Voc,TCH,TCH,0,1,,,88.2.CH.Voc.RY
16389.21288,16389.79338,0.580499,6,89,3,1,Decl,S1,Rus,0,0,,,88.3.CDS.Decl.S1.Rus.RN
16390.00236,16391.69742,1.695057,6,90,1,1,Excl,S1,Rus,1,1,,,89.1.CDS.Excl.S1.Rus.Init
